CREATED_TIMESTAMP,METRIC_VALUE_FLOAT
18-JUN-19 04.00.00 PM,2.18
18-JUN-19 04.05.00 PM,2.46
18-JUN-19 04.10.00 PM,2.68
18-JUN-19 04.15.00 PM,2.44
18-JUN-19 03.05.00 PM,2.22
18-JUN-19 03.10.00 PM,2.44
18-JUN-19 03.15.00 PM,2.05
18-JUN-19 03.20.00 PM,1.91
18-JUN-19 03.25.00 PM,2.14
18-JUN-19 03.30.00 PM,1.5
18-JUN-19 03.35.00 PM,1.63
18-JUN-19 02.20.00 PM,2.43
18-JUN-19 02.30.00 PM,1.69
18-JUN-19 02.35.00 PM,2.16
18-JUN-19 02.40.00 PM,2.45
18-JUN-19 02.45.00 PM,2.09
18-JUN-19 02.50.00 PM,2.25
18-JUN-19 03.00.00 PM,1.92
18-JUN-19 01.35.00 PM,1.96
18-JUN-19 01.45.00 PM,1.99
18-JUN-19 01.50.00 PM,2.1
18-JUN-19 02.00.00 PM,2.27
18-JUN-19 02.05.00 PM,2.33
18-JUN-19 02.10.00 PM,2.47
18-JUN-19 02.15.00 PM,3.01
18-JUN-19 01.30.00 PM,1.91
18-JUN-19 01.25.00 PM,1.95
18-JUN-19 01.20.00 PM,1.85
18-JUN-19 01.05.00 PM,2.01
18-JUN-19 01.10.00 PM,2.35
18-JUN-19 01.15.00 PM,1.82
18-JUN-19 01.00.00 PM,2.02
18-JUN-19 12.50.00 PM,2.73
18-JUN-19 12.45.00 PM,2.24
18-JUN-19 12.35.00 PM,2.23
18-JUN-19 12.40.00 PM,2.56
18-JUN-19 12.30.00 PM,2.44
18-JUN-19 12.15.00 PM,2.2
18-JUN-19 12.20.00 PM,2.47
18-JUN-19 12.10.00 PM,2.16
18-JUN-19 12.05.00 PM,2.39
18-JUN-19 11.55.00 AM,2.18
18-JUN-19 12.00.00 PM,1.84
18-JUN-19 11.50.00 AM,2.5
18-JUN-19 11.40.00 AM,2.05
18-JUN-19 11.45.00 AM,2.26
18-JUN-19 11.35.00 AM,1.91
18-JUN-19 11.30.00 AM,1.88
18-JUN-19 11.00.00 AM,1.96
18-JUN-19 11.05.00 AM,2.38
18-JUN-19 11.10.00 AM,2.22
18-JUN-19 11.15.00 AM,3.1
18-JUN-19 11.20.00 AM,2.54
18-JUN-19 10.50.00 AM,1.93
18-JUN-19 10.35.00 AM,2.07
18-JUN-19 10.40.00 AM,2.07
18-JUN-19 10.45.00 AM,1.87
18-JUN-19 10.10.00 AM,1.48
18-JUN-19 10.15.00 AM,1.54
18-JUN-19 10.20.00 AM,1.35
18-JUN-19 10.25.00 AM,1.84
18-JUN-19 10.30.00 AM,2.3
18-JUN-19 09.45.00 AM,1.27
18-JUN-19 09.50.00 AM,1.26
18-JUN-19 09.55.00 AM,1.07
18-JUN-19 10.00.00 AM,1.08
18-JUN-19 10.05.00 AM,1.28
18-JUN-19 09.05.00 AM,1.72
18-JUN-19 09.15.00 AM,1.85
18-JUN-19 09.20.00 AM,2.01
18-JUN-19 09.30.00 AM,1.16
18-JUN-19 09.35.00 AM,1.03
18-JUN-19 09.40.00 AM,1.27
18-JUN-19 08.35.00 AM,1.56
18-JUN-19 08.40.00 AM,1.52
18-JUN-19 08.45.00 AM,1.36
18-JUN-19 08.50.00 AM,1.73
18-JUN-19 08.55.00 AM,1.8
18-JUN-19 09.00.00 AM,1.75
18-JUN-19 07.45.00 AM,0.85
18-JUN-19 07.50.00 AM,1.09
18-JUN-19 07.55.00 AM,1.1
18-JUN-19 08.00.00 AM,1.5
18-JUN-19 08.05.00 AM,2.02
18-JUN-19 08.15.00 AM,1.36
18-JUN-19 08.20.00 AM,1.49
18-JUN-19 08.30.00 AM,2.13
18-JUN-19 07.15.00 AM,1.1
18-JUN-19 07.20.00 AM,0.92
18-JUN-19 07.25.00 AM,0.91
18-JUN-19 07.30.00 AM,0.98
18-JUN-19 07.35.00 AM,0.9
18-JUN-19 07.40.00 AM,0.94
18-JUN-19 06.30.00 AM,0.51
18-JUN-19 06.35.00 AM,0.5
18-JUN-19 06.40.00 AM,0.57
18-JUN-19 06.45.00 AM,0.5
18-JUN-19 06.50.00 AM,0.34
18-JUN-19 07.00.00 AM,0.8
18-JUN-19 07.05.00 AM,1.02
18-JUN-19 07.10.00 AM,0.91
18-JUN-19 05.50.00 AM,0.46
18-JUN-19 05.55.00 AM,0.19
18-JUN-19 06.05.00 AM,0.41
18-JUN-19 06.10.00 AM,0.67
18-JUN-19 06.15.00 AM,0.71
18-JUN-19 06.20.00 AM,0.49
18-JUN-19 05.10.00 AM,0.47
18-JUN-19 05.15.00 AM,0.39
18-JUN-19 05.20.00 AM,0.56
18-JUN-19 05.25.00 AM,0.2
18-JUN-19 05.30.00 AM,0.22
18-JUN-19 05.35.00 AM,0.26
18-JUN-19 05.40.00 AM,0.25
18-JUN-19 05.45.00 AM,0.29
18-JUN-19 04.30.00 AM,0.25
18-JUN-19 04.35.00 AM,0.42
18-JUN-19 04.40.00 AM,0.45
18-JUN-19 04.45.00 AM,0.43
18-JUN-19 04.50.00 AM,0.56
18-JUN-19 04.55.00 AM,0.31
18-JUN-19 05.00.00 AM,0.43
18-JUN-19 05.05.00 AM,0.57
18-JUN-19 03.50.00 AM,0.22
18-JUN-19 04.00.00 AM,0.37
18-JUN-19 04.05.00 AM,0.48
18-JUN-19 04.10.00 AM,0.36
18-JUN-19 04.15.00 AM,0.35
18-JUN-19 04.20.00 AM,0.28
18-JUN-19 04.25.00 AM,0.23
18-JUN-19 03.05.00 AM,0.54
18-JUN-19 03.15.00 AM,0.34
18-JUN-19 03.20.00 AM,0.28
18-JUN-19 03.30.00 AM,0.21
18-JUN-19 03.35.00 AM,0.22
18-JUN-19 03.40.00 AM,0.29
18-JUN-19 03.45.00 AM,0.21
18-JUN-19 02.20.00 AM,0.46
18-JUN-19 02.25.00 AM,0.71
18-JUN-19 02.40.00 AM,0.39
18-JUN-19 02.45.00 AM,0.3
18-JUN-19 02.50.00 AM,0.29
18-JUN-19 02.55.00 AM,0.26
18-JUN-19 03.00.00 AM,0.3
18-JUN-19 01.35.00 AM,0.53
18-JUN-19 01.40.00 AM,0.53
18-JUN-19 01.45.00 AM,0.39
18-JUN-19 01.50.00 AM,0.48
18-JUN-19 02.00.00 AM,0.6
18-JUN-19 02.05.00 AM,0.94
18-JUN-19 12.50.00 AM,0.81
18-JUN-19 12.55.00 AM,0.82
18-JUN-19 01.00.00 AM,1.03
18-JUN-19 01.05.00 AM,1.06
18-JUN-19 01.10.00 AM,1.03
18-JUN-19 01.15.00 AM,1.05
18-JUN-19 01.20.00 AM,1.26
18-JUN-19 01.25.00 AM,0.94
18-JUN-19 01.30.00 AM,0.75
18-JUN-19 12.05.00 AM,1.49
18-JUN-19 12.10.00 AM,1.21
18-JUN-19 12.15.00 AM,1.09
18-JUN-19 12.20.00 AM,1.16
18-JUN-19 12.30.00 AM,1.08
18-JUN-19 12.35.00 AM,0.83
18-JUN-19 12.45.00 AM,0.87
19-JUN-19 11.30.00 PM,1.27
19-JUN-19 11.35.00 PM,1.02
19-JUN-19 11.40.00 PM,0.77
19-JUN-19 11.45.00 PM,0.94
19-JUN-19 11.50.00 PM,1.05
19-JUN-19 11.55.00 PM,0.84
19-JUN-19 10.45.00 PM,1.64
19-JUN-19 10.50.00 PM,1.57
19-JUN-19 11.00.00 PM,1.24
19-JUN-19 11.05.00 PM,1.49
19-JUN-19 11.15.00 PM,2.04
19-JUN-19 11.20.00 PM,1.79
19-JUN-19 11.25.00 PM,1.25
19-JUN-19 10.05.00 PM,1.67
19-JUN-19 10.10.00 PM,1.54
19-JUN-19 10.15.00 PM,1.54
19-JUN-19 10.20.00 PM,1.55
19-JUN-19 10.25.00 PM,2.3
19-JUN-19 10.30.00 PM,2.33
19-JUN-19 10.35.00 PM,2.42
19-JUN-19 09.50.00 PM,1.67
19-JUN-19 10.00.00 PM,2
19-JUN-19 09.15.00 PM,2.27
19-JUN-19 09.20.00 PM,2.19
19-JUN-19 09.30.00 PM,2.45
19-JUN-19 09.35.00 PM,1.81
19-JUN-19 09.40.00 PM,2.06
19-JUN-19 09.45.00 PM,1.78
19-JUN-19 08.25.00 PM,2.51
19-JUN-19 08.30.00 PM,2.41
19-JUN-19 08.35.00 PM,2.31
19-JUN-19 08.45.00 PM,2.03
19-JUN-19 08.50.00 PM,1.94
19-JUN-19 09.00.00 PM,2.2
19-JUN-19 09.05.00 PM,1.9
19-JUN-19 07.45.00 PM,1.93
19-JUN-19 07.50.00 PM,2.18
19-JUN-19 08.05.00 PM,1.91
19-JUN-19 08.00.00 PM,1.81
19-JUN-19 08.05.00 PM,1.91
19-JUN-19 08.15.00 PM,1.97
19-JUN-19 08.20.00 PM,1.93
19-JUN-19 07.00.00 PM,1.55
19-JUN-19 07.05.00 PM,2.18
19-JUN-19 07.15.00 PM,1.97
19-JUN-19 07.20.00 PM,2.46
19-JUN-19 07.30.00 PM,1.82
19-JUN-19 07.35.00 PM,2.38
19-JUN-19 06.15.00 PM,2.08
19-JUN-19 06.20.00 PM,1.86
19-JUN-19 06.25.00 PM,1.97
19-JUN-19 06.30.00 PM,1.84
19-JUN-19 06.35.00 PM,1.89
19-JUN-19 06.45.00 PM,1.67
19-JUN-19 06.50.00 PM,1.5
19-JUN-19 05.35.00 PM,2.16
19-JUN-19 05.40.00 PM,2
19-JUN-19 05.45.00 PM,2.11
19-JUN-19 05.50.00 PM,2.06
19-JUN-19 06.00.00 PM,1.69
19-JUN-19 06.05.00 PM,2.07
19-JUN-19 06.10.00 PM,1.77
19-JUN-19 04.50.00 PM,2.85
19-JUN-19 05.00.00 PM,2.14
19-JUN-19 05.05.00 PM,2.21
19-JUN-19 05.15.00 PM,2.47
19-JUN-19 05.20.00 PM,2.28
19-JUN-19 05.30.00 PM,2.35
19-JUN-19 04.10.00 PM,2.22
19-JUN-19 04.15.00 PM,2.27
19-JUN-19 04.20.00 PM,2.09
19-JUN-19 04.30.00 PM,2.37
19-JUN-19 04.35.00 PM,2.06
19-JUN-19 04.45.00 PM,2.49
19-JUN-19 03.30.00 PM,1.88
19-JUN-19 03.35.00 PM,2.26
19-JUN-19 03.45.00 PM,2.89
19-JUN-19 03.50.00 PM,2.77
19-JUN-19 04.00.00 PM,2.42
19-JUN-19 04.05.00 PM,2.38
19-JUN-19 02.50.00 PM,1.37
19-JUN-19 03.00.00 PM,1.7
19-JUN-19 03.05.00 PM,2.08
19-JUN-19 03.10.00 PM,1.84
19-JUN-19 03.15.00 PM,2.35
19-JUN-19 03.20.00 PM,2.19
19-JUN-19 02.10.00 PM,1.73
19-JUN-19 02.15.00 PM,2.18
19-JUN-19 02.20.00 PM,1.99
19-JUN-19 02.25.00 PM,2.17
19-JUN-19 02.30.00 PM,1.48
19-JUN-19 02.35.00 PM,1.35
19-JUN-19 02.45.00 PM,1.49
19-JUN-19 01.30.00 PM,1.53
19-JUN-19 01.35.00 PM,1.68
19-JUN-19 01.40.00 PM,1.59
19-JUN-19 01.45.00 PM,1.84
19-JUN-19 01.50.00 PM,1.52
19-JUN-19 02.00.00 PM,1.65
19-JUN-19 02.05.00 PM,1.64
19-JUN-19 12.55.00 PM,1.79
19-JUN-19 01.00.00 PM,1.81
19-JUN-19 01.05.00 PM,1.77
19-JUN-19 01.10.00 PM,1.69
19-JUN-19 01.15.00 PM,2.01
19-JUN-19 01.20.00 PM,1.87
19-JUN-19 12.50.00 PM,1.65
19-JUN-19 12.10.00 PM,2
19-JUN-19 12.15.00 PM,1.88
19-JUN-19 12.20.00 PM,1.72
19-JUN-19 12.30.00 PM,1.38
19-JUN-19 12.35.00 PM,1.57
19-JUN-19 12.40.00 PM,1.72
19-JUN-19 12.45.00 PM,1.65
19-JUN-19 12.05.00 PM,2.14
19-JUN-19 12.00.00 PM,1.64
19-JUN-19 11.50.00 AM,1.49
19-JUN-19 11.45.00 AM,1.45
19-JUN-19 11.40.00 AM,1.31
19-JUN-19 11.35.00 AM,1.2
19-JUN-19 11.30.00 AM,1.62
19-JUN-19 11.25.00 AM,1.4
19-JUN-19 11.20.00 AM,2.5
19-JUN-19 10.45.00 AM,1.35
19-JUN-19 10.50.00 AM,1.51
19-JUN-19 10.55.00 AM,1.45
19-JUN-19 11.00.00 AM,1.53
19-JUN-19 11.05.00 AM,1.59
19-JUN-19 11.10.00 AM,1.59
19-JUN-19 11.15.00 AM,2.39
19-JUN-19 10.05.00 AM,1.45
19-JUN-19 10.10.00 AM,2.05
19-JUN-19 10.15.00 AM,1.3
19-JUN-19 10.20.00 AM,1.23
19-JUN-19 10.30.00 AM,1.21
19-JUN-19 10.35.00 AM,1.53
19-JUN-19 10.40.00 AM,1.52
19-JUN-19 09.55.00 AM,1.19
19-JUN-19 10.00.00 AM,1.34
19-JUN-19 09.50.00 AM,1.19
19-JUN-19 09.20.00 AM,1.39
19-JUN-19 09.30.00 AM,1.27
19-JUN-19 09.35.00 AM,1.19
19-JUN-19 09.40.00 AM,1.45
19-JUN-19 09.45.00 AM,1.72
19-JUN-19 09.00.00 AM,1.07
19-JUN-19 09.05.00 AM,1.25
19-JUN-19 09.15.00 AM,1.09
19-JUN-19 08.30.00 AM,1.09
19-JUN-19 08.35.00 AM,1.27
19-JUN-19 08.45.00 AM,0.78
19-JUN-19 08.50.00 AM,0.85
19-JUN-19 07.35.00 AM,0.83
19-JUN-19 07.45.00 AM,0.79
19-JUN-19 07.50.00 AM,1.24
19-JUN-19 08.00.00 AM,1.02
19-JUN-19 08.05.00 AM,1.17
19-JUN-19 08.15.00 AM,1.26
19-JUN-19 08.20.00 AM,0.95
19-JUN-19 06.45.00 AM,0.72
19-JUN-19 06.50.00 AM,0.54
19-JUN-19 07.05.00 AM,0.78
19-JUN-19 07.15.00 AM,0.81
19-JUN-19 07.20.00 AM,0.83
19-JUN-19 07.30.00 AM,1.37
19-JUN-19 06.00.00 AM,0.4
19-JUN-19 06.05.00 AM,0.66
19-JUN-19 06.15.00 AM,0.44
19-JUN-19 06.20.00 AM,0.52
19-JUN-19 06.30.00 AM,0.55
19-JUN-19 06.35.00 AM,0.52
19-JUN-19 06.40.00 AM,0.69
19-JUN-19 05.20.00 AM,1.12
19-JUN-19 05.25.00 AM,0.65
19-JUN-19 05.30.00 AM,0.5
19-JUN-19 05.35.00 AM,0.42
19-JUN-19 05.40.00 AM,0.43
19-JUN-19 05.45.00 AM,0.61
19-JUN-19 05.50.00 AM,0.79
19-JUN-19 04.40.00 AM,0.39
19-JUN-19 04.45.00 AM,0.42
19-JUN-19 04.50.00 AM,0.42
19-JUN-19 04.55.00 AM,0.51
19-JUN-19 05.00.00 AM,0.41
19-JUN-19 05.05.00 AM,0.56
19-JUN-19 05.15.00 AM,0.81
19-JUN-19 04.00.00 AM,0.45
19-JUN-19 04.05.00 AM,0.65
19-JUN-19 04.15.00 AM,0.54
19-JUN-19 04.20.00 AM,0.87
19-JUN-19 04.25.00 AM,1.07
19-JUN-19 04.30.00 AM,0.77
19-JUN-19 04.35.00 AM,0.38
19-JUN-19 03.15.00 AM,0.31
19-JUN-19 03.20.00 AM,0.22
19-JUN-19 03.30.00 AM,0.36
19-JUN-19 03.35.00 AM,0.31
19-JUN-19 03.45.00 AM,0.28
19-JUN-19 03.50.00 AM,0.37
19-JUN-19 02.25.00 AM,0.52
19-JUN-19 02.30.00 AM,0.35
19-JUN-19 02.35.00 AM,0.28
19-JUN-19 02.45.00 AM,0.24
19-JUN-19 02.50.00 AM,0.25
19-JUN-19 03.00.00 AM,0.31
19-JUN-19 03.05.00 AM,0.44
19-JUN-19 01.15.00 AM,0.65
19-JUN-19 01.20.00 AM,0.58
19-JUN-19 01.30.00 AM,0.45
19-JUN-19 01.35.00 AM,0.44
19-JUN-19 01.45.00 AM,0.33
19-JUN-19 01.50.00 AM,0.29
19-JUN-19 02.05.00 AM,0.66
19-JUN-19 02.20.00 AM,0.62
19-JUN-19 12.45.00 AM,0.73
19-JUN-19 12.50.00 AM,0.65
19-JUN-19 12.55.00 AM,0.87
19-JUN-19 01.00.00 AM,0.55
19-JUN-19 01.05.00 AM,0.79
19-JUN-19 01.10.00 AM,0.65
19-JUN-19 12.35.00 AM,0.74
19-JUN-19 12.40.00 AM,0.67
19-JUN-19 12.00.00 AM,1.08
19-JUN-19 12.05.00 AM,1.12
19-JUN-19 12.10.00 AM,1.04
19-JUN-19 12.15.00 AM,0.89
19-JUN-19 12.20.00 AM,0.73
19-JUN-19 12.25.00 AM,0.77
19-JUN-19 12.30.00 AM,0.83
20-JUN-19 11.40.00 PM,1.54
20-JUN-19 11.45.00 PM,1
20-JUN-19 11.50.00 PM,1.06
20-JUN-19 11.30.00 PM,1.56
20-JUN-19 11.35.00 PM,1.85
20-JUN-19 10.45.00 PM,1.77
20-JUN-19 10.50.00 PM,1.84
20-JUN-19 11.00.00 PM,2.09
20-JUN-19 11.05.00 PM,1.9
20-JUN-19 11.10.00 PM,1.83
20-JUN-19 11.15.00 PM,1.81
20-JUN-19 11.20.00 PM,1.69
20-JUN-19 10.35.00 PM,1.73
20-JUN-19 10.40.00 PM,1.71
20-JUN-19 10.15.00 PM,1.9
20-JUN-19 10.20.00 PM,1.76
20-JUN-19 10.25.00 PM,1.83
20-JUN-19 10.30.00 PM,1.62
20-JUN-19 09.40.00 PM,2.2
20-JUN-19 09.45.00 PM,2.13
20-JUN-19 09.50.00 PM,2.1
20-JUN-19 09.55.00 PM,1.87
20-JUN-19 10.00.00 PM,2
20-JUN-19 10.05.00 PM,1.71
20-JUN-19 10.05.00 PM,1.71
20-JUN-19 10.10.00 PM,1.9
20-JUN-19 09.15.00 PM,2.45
20-JUN-19 09.20.00 PM,2.44
20-JUN-19 09.25.00 PM,2.21
20-JUN-19 09.30.00 PM,1.98
20-JUN-19 09.35.00 PM,2.33
20-JUN-19 09.00.00 PM,2.12
20-JUN-19 09.05.00 PM,2.51
20-JUN-19 08.50.00 PM,2.06
20-JUN-19 08.05.00 PM,2.64
20-JUN-19 08.15.00 PM,2.39
20-JUN-19 08.20.00 PM,2.28
20-JUN-19 08.25.00 PM,2.28
20-JUN-19 08.30.00 PM,2
20-JUN-19 08.35.00 PM,2.01
20-JUN-19 08.45.00 PM,2.03
20-JUN-19 07.20.00 PM,2.04
20-JUN-19 07.30.00 PM,2.53
20-JUN-19 07.35.00 PM,1.91
20-JUN-19 07.45.00 PM,2.09
20-JUN-19 07.50.00 PM,2.51
20-JUN-19 08.00.00 PM,1.99
20-JUN-19 06.40.00 PM,2.01
20-JUN-19 06.45.00 PM,1.77
20-JUN-19 06.50.00 PM,1.8
20-JUN-19 07.00.00 PM,2.5
20-JUN-19 07.05.00 PM,2.13
20-JUN-19 07.10.00 PM,2.4
20-JUN-19 07.15.00 PM,2.19
20-JUN-19 06.00.00 PM,1.52
20-JUN-19 06.05.00 PM,1.44
20-JUN-19 06.10.00 PM,1.44
20-JUN-19 06.15.00 PM,1.67
20-JUN-19 06.20.00 PM,2.12
20-JUN-19 06.30.00 PM,1.41
20-JUN-19 06.35.00 PM,1.57
20-JUN-19 05.20.00 PM,2.58
20-JUN-19 05.25.00 PM,2.24
20-JUN-19 05.30.00 PM,2.03
20-JUN-19 05.35.00 PM,1.78
20-JUN-19 05.45.00 PM,1.72
20-JUN-19 05.50.00 PM,2.01
20-JUN-19 04.45.00 PM,1.74
20-JUN-19 04.50.00 PM,1.8
20-JUN-19 04.55.00 PM,1.69
20-JUN-19 05.00.00 PM,1.72
20-JUN-19 05.05.00 PM,1.89
20-JUN-19 05.10.00 PM,1.85
20-JUN-19 05.15.00 PM,2.02
20-JUN-19 04.05.00 PM,2.12
20-JUN-19 04.10.00 PM,1.92
20-JUN-19 04.15.00 PM,2
20-JUN-19 04.20.00 PM,1.81
20-JUN-19 04.25.00 PM,1.68
20-JUN-19 04.30.00 PM,1.93
20-JUN-19 04.35.00 PM,1.82
20-JUN-19 03.35.00 PM,1.46
20-JUN-19 03.40.00 PM,1.54
20-JUN-19 03.45.00 PM,1.74
20-JUN-19 03.50.00 PM,1.55
20-JUN-19 03.55.00 PM,2.08
20-JUN-19 04.00.00 PM,1.92
20-JUN-19 02.50.00 PM,1.99
20-JUN-19 02.55.00 PM,1.7
20-JUN-19 03.05.00 PM,1.45
20-JUN-19 03.10.00 PM,1.59
20-JUN-19 03.15.00 PM,1.67
20-JUN-19 03.20.00 PM,1.87
20-JUN-19 03.25.00 PM,1.55
20-JUN-19 03.30.00 PM,1.53
20-JUN-19 02.20.00 PM,1.12
20-JUN-19 02.25.00 PM,1.25
20-JUN-19 02.30.00 PM,1.52
20-JUN-19 02.35.00 PM,1.45
20-JUN-19 02.40.00 PM,2.1
20-JUN-19 02.45.00 PM,2
20-JUN-19 01.40.00 PM,1.5
20-JUN-19 01.45.00 PM,1.43
20-JUN-19 01.50.00 PM,1.36
20-JUN-19 02.00.00 PM,1.31
20-JUN-19 02.05.00 PM,1.8
20-JUN-19 02.10.00 PM,1.38
20-JUN-19 02.15.00 PM,1.23
20-JUN-19 01.05.00 PM,1.74
20-JUN-19 01.10.00 PM,1.52
20-JUN-19 01.15.00 PM,1.53
20-JUN-19 01.20.00 PM,1.49
20-JUN-19 01.25.00 PM,1.55
20-JUN-19 01.30.00 PM,1.4
20-JUN-19 01.35.00 PM,1.43
20-JUN-19 12.20.00 PM,1.82
20-JUN-19 12.25.00 PM,1.95
20-JUN-19 12.30.00 PM,1.86
20-JUN-19 12.35.00 PM,2.41
20-JUN-19 12.40.00 PM,1.51
20-JUN-19 12.45.00 PM,1.74
20-JUN-19 12.50.00 PM,1.73
20-JUN-19 12.55.00 PM,1.47
20-JUN-19 11.50.00 AM,1.4
20-JUN-19 11.55.00 AM,1.82
20-JUN-19 12.00.00 PM,1.39
20-JUN-19 12.05.00 PM,1.81
20-JUN-19 12.10.00 PM,1.62
20-JUN-19 12.15.00 PM,1.83
20-JUN-19 11.45.00 AM,1.36
20-JUN-19 11.35.00 AM,1.67
20-JUN-19 11.40.00 AM,1.49
20-JUN-19 11.30.00 AM,1.58
20-JUN-19 11.25.00 AM,1.63
20-JUN-19 11.20.00 AM,1.99
20-JUN-19 10.40.00 AM,1.41
20-JUN-19 10.45.00 AM,1.42
20-JUN-19 10.50.00 AM,1.46
20-JUN-19 11.00.00 AM,1.56
20-JUN-19 11.05.00 AM,1.54
20-JUN-19 11.10.00 AM,1.44
20-JUN-19 11.15.00 AM,1.87
20-JUN-19 10.35.00 AM,1.44
20-JUN-19 10.30.00 AM,1.86
20-JUN-19 10.25.00 AM,1.33
20-JUN-19 10.20.00 AM,0.88
20-JUN-19 10.15.00 AM,1.5
20-JUN-19 10.10.00 AM,1.47
20-JUN-19 10.00.00 AM,1.51
20-JUN-19 10.05.00 AM,1.76
20-JUN-19 09.50.00 AM,1.37
20-JUN-19 09.55.00 AM,1.69
20-JUN-19 09.45.00 AM,1.7
20-JUN-19 09.40.00 AM,1.56
20-JUN-19 09.35.00 AM,1.28
20-JUN-19 09.25.00 AM,1.5
20-JUN-19 09.30.00 AM,1.69
20-JUN-19 09.20.00 AM,1.4
20-JUN-19 09.15.00 AM,1.53
20-JUN-19 09.05.00 AM,1.96
20-JUN-19 09.10.00 AM,1.59
20-JUN-19 09.00.00 AM,1.44
20-JUN-19 08.50.00 AM,0.93
20-JUN-19 08.45.00 AM,1.08
20-JUN-19 08.40.00 AM,0.97
20-JUN-19 08.35.00 AM,0.88
20-JUN-19 08.25.00 AM,0.88
20-JUN-19 08.30.00 AM,0.98
20-JUN-19 08.20.00 AM,0.85
20-JUN-19 08.15.00 AM,0.83
20-JUN-19 08.10.00 AM,1.14
20-JUN-19 07.30.00 AM,0.89
20-JUN-19 07.35.00 AM,0.99
20-JUN-19 07.40.00 AM,1.04
20-JUN-19 07.45.00 AM,1.02
20-JUN-19 07.50.00 AM,1.12
20-JUN-19 07.55.00 AM,0.94
20-JUN-19 08.00.00 AM,1.02
20-JUN-19 08.05.00 AM,1.42
20-JUN-19 06.55.00 AM,1.02
20-JUN-19 07.00.00 AM,0.74
20-JUN-19 07.05.00 AM,1.04
20-JUN-19 07.10.00 AM,1.07
20-JUN-19 07.15.00 AM,0.97
20-JUN-19 07.20.00 AM,1.11
20-JUN-19 07.25.00 AM,0.89
20-JUN-19 06.50.00 AM,0.81
20-JUN-19 06.45.00 AM,0.54
20-JUN-19 06.20.00 AM,0.46
20-JUN-19 06.25.00 AM,0.58
20-JUN-19 06.30.00 AM,0.48
20-JUN-19 06.35.00 AM,0.53
20-JUN-19 06.40.00 AM,0.5
20-JUN-19 06.10.00 AM,0.8
20-JUN-19 06.15.00 AM,0.56
20-JUN-19 05.35.00 AM,0.5
20-JUN-19 05.40.00 AM,0.42
20-JUN-19 05.45.00 AM,0.51
20-JUN-19 05.50.00 AM,0.6
20-JUN-19 06.00.00 AM,0.49
20-JUN-19 06.05.00 AM,0.85
20-JUN-19 04.55.00 AM,0.17
20-JUN-19 05.05.00 AM,0.58
20-JUN-19 05.10.00 AM,0.47
20-JUN-19 05.15.00 AM,0.38
20-JUN-19 05.20.00 AM,0.33
20-JUN-19 05.25.00 AM,0.36
20-JUN-19 05.30.00 AM,0.49
20-JUN-19 04.20.00 AM,0.31
20-JUN-19 04.25.00 AM,0.24
20-JUN-19 04.30.00 AM,0.33
20-JUN-19 04.35.00 AM,0.23
20-JUN-19 04.40.00 AM,0.19
20-JUN-19 04.45.00 AM,0.23
20-JUN-19 04.50.00 AM,0.15
20-JUN-19 03.40.00 AM,0.23
20-JUN-19 03.45.00 AM,0.32
20-JUN-19 03.50.00 AM,0.17
20-JUN-19 03.55.00 AM,0.22
20-JUN-19 04.00.00 AM,0.2
20-JUN-19 04.05.00 AM,0.38
20-JUN-19 04.10.00 AM,0.32
20-JUN-19 04.15.00 AM,0.45
20-JUN-19 03.05.00 AM,0.53
20-JUN-19 03.10.00 AM,0.47
20-JUN-19 03.15.00 AM,0.29
20-JUN-19 03.20.00 AM,0.14
20-JUN-19 03.25.00 AM,0.15
20-JUN-19 03.30.00 AM,0.16
20-JUN-19 03.35.00 AM,0.16
20-JUN-19 02.20.00 AM,0.29
20-JUN-19 02.25.00 AM,0.38
20-JUN-19 02.30.00 AM,0.24
20-JUN-19 02.35.00 AM,0.22
20-JUN-19 02.45.00 AM,0.23
20-JUN-19 02.50.00 AM,0.35
20-JUN-19 03.00.00 AM,0.45
20-JUN-19 01.25.00 AM,0.53
20-JUN-19 01.30.00 AM,0.34
20-JUN-19 01.35.00 AM,0.35
20-JUN-19 01.40.00 AM,0.4
20-JUN-19 01.45.00 AM,0.38
20-JUN-19 01.50.00 AM,0.4
20-JUN-19 01.55.00 AM,0.31
20-JUN-19 02.05.00 AM,0.63
20-JUN-19 12.50.00 AM,1.03
20-JUN-19 12.55.00 AM,0.8
20-JUN-19 01.00.00 AM,0.61
20-JUN-19 01.05.00 AM,0.75
20-JUN-19 01.10.00 AM,0.77
20-JUN-19 01.15.00 AM,0.69
20-JUN-19 01.20.00 AM,0.84
20-JUN-19 12.05.00 AM,1.11
20-JUN-19 12.10.00 AM,1.32
20-JUN-19 12.15.00 AM,1.09
20-JUN-19 12.20.00 AM,1.07
20-JUN-19 12.30.00 AM,0.95
20-JUN-19 12.35.00 AM,0.76
20-JUN-19 12.45.00 AM,0.76
21-JUN-19 11.35.00 PM,1.7
21-JUN-19 11.45.00 PM,1.31
21-JUN-19 11.50.00 PM,1.34
21-JUN-19 11.55.00 PM,1.51
21-JUN-19 11.00.00 PM,1.47
21-JUN-19 11.05.00 PM,1.47
21-JUN-19 11.15.00 PM,1.65
21-JUN-19 11.20.00 PM,1.59
21-JUN-19 11.25.00 PM,1.52
21-JUN-19 11.30.00 PM,2.02
21-JUN-19 10.15.00 PM,1.88
21-JUN-19 10.20.00 PM,1.73
